Kind,Name,File,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential,BaseFile,composite_key
Class,222968.HeatBuilding,claude-4-5-haiku/222968.py,27.0,5.0,14.0,8.0,4.0,4.0,5.0,5.0,1.0,0.0,3.0,0.0,0.0,,,,,8.0,15.0,8.0,8.0,251.0,48.0,114.0,61.0,90.0,89.0,,,111.0,61.0,87.0,,,,,,13.0,13.0,18.0,18.0,1.0,0.0,4.0,0.78,31.0,31.0,36.0,36.0,8.0,222968.py,222968.HeatBuilding:::222968.py
Class,222969.IndustrialLoadProfile,claude-4-5-haiku/222969.py,77.0,5.0,26.0,48.0,7.0,7.0,7.0,7.0,1.0,0.0,2.0,0.0,0.0,,,,,2.0,3.0,2.0,2.0,158.0,12.0,53.0,22.0,50.0,96.0,,,41.0,22.0,38.0,,,,,,11.0,11.0,12.0,12.0,1.0,0.0,3.0,1.81,13.0,13.0,14.0,14.0,2.0,222969.py,222969.IndustrialLoadProfile:::222969.py
Class,222977.ARN,claude-4-5-haiku/222977.py,3.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,5.0,2.0,8.0,8.0,38.0,8.0,30.0,15.0,18.0,0.0,,,27.0,12.0,18.0,,,,,,3.0,3.0,3.0,3.0,3.0,0.0,2.0,0.0,12.0,12.0,12.0,12.0,10.0,222977.py,222977.ARN:::222977.py
Class,222979.Loader,claude-4-5-haiku/222979.py,6.0,1.0,5.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,,,,,2.0,2.0,2.0,2.0,14.0,4.0,10.0,5.0,7.0,0.0,,,10.0,5.0,7.0,,,,,,3.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,222979.py,222979.Loader:::222979.py
Class,222981.IAMPolicyBuilder,claude-4-5-haiku/222981.py,19.0,4.0,16.0,0.0,6.0,6.0,7.0,7.0,1.0,0.0,3.0,0.0,0.0,,,,,7.0,2.0,7.0,7.0,144.0,32.0,112.0,24.0,104.0,0.0,,,88.0,24.0,80.0,,,,,,8.0,8.0,11.0,11.0,3.0,0.0,3.0,0.0,42.0,42.0,51.0,51.0,9.0,222981.py,222981.IAMPolicyBuilder:::222981.py
Class,223113.LRR_CID_EVENT,claude-4-5-haiku/223113.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,64.0,11.0,38.0,38.0,37.0,15.0,,,38.0,38.0,37.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,223113.py,223113.LRR_CID_EVENT:::223113.py
Class,223114.LRR_DATA_TYPE,claude-4-5-haiku/223114.py,9.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,7.0,1.0,7.0,7.0,98.0,17.0,39.0,19.0,31.0,42.0,,,28.0,19.0,20.0,,,,,,3.0,3.0,3.0,3.0,3.0,0.0,1.0,1.08,9.0,9.0,9.0,9.0,9.0,223114.py,223114.LRR_DATA_TYPE:::223114.py
Class,223115.LRR_DSC_EVENT,claude-4-5-haiku/223115.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,65.0,7.0,47.0,47.0,46.0,11.0,,,47.0,47.0,46.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,223115.py,223115.LRR_DSC_EVENT:::223115.py
Class,223116.LRR_EVENT_STATUS,claude-4-5-haiku/223116.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,40.0,0.0,36.0,36.0,35.0,4.0,,,36.0,36.0,35.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,223116.py,223116.LRR_EVENT_STATUS:::223116.py
Class,223117.LRR_EVENT_TYPE,claude-4-5-haiku/223117.py,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,2.0,2.0,41.0,3.0,31.0,17.0,26.0,7.0,,,17.0,15.0,14.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.23,2.0,2.0,2.0,2.0,2.0,223117.py,223117.LRR_EVENT_TYPE:::223117.py
Class,223123.FireState,claude-4-5-haiku/223123.py,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,6.0,1.0,6.0,6.0,24.0,5.0,13.0,8.0,6.0,6.0,,,13.0,8.0,6.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.46,6.0,6.0,6.0,6.0,6.0,223123.py,223123.FireState:::223123.py
Class,223287.Interactive,claude-4-5-haiku/223287.py,6.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,5.0,1.0,1.0,9.0,1.0,8.0,8.0,5.0,0.0,,,7.0,7.0,5.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,223287.py,223287.Interactive:::223287.py
Class,223327.Color,claude-4-5-haiku/223327.py,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,2.0,2.0,2.0,2.0,9.0,2.0,6.0,5.0,3.0,1.0,,,6.0,5.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.17,2.0,2.0,2.0,2.0,2.0,223327.py,223327.Color:::223327.py
Class,223329.Timer,claude-4-5-haiku/223329.py,5.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,6.0,2.0,6.0,6.0,34.0,6.0,25.0,12.0,16.0,3.0,,,23.0,11.0,15.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.12,8.0,8.0,8.0,8.0,7.0,223329.py,223329.Timer:::223329.py
Class,223334.ConfigSchema.Default,claude-4-5-haiku/223334.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,223334.py,223334.ConfigSchema.Default:::223334.py
Class,223334.ConfigSchema.Profile,claude-4-5-haiku/223334.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,223334.py,223334.ConfigSchema.Profile:::223334.py
Class,223334.ConfigSchema,claude-4-5-haiku/223334.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,11.0,1.0,7.0,5.0,2.0,3.0,,,5.0,3.0,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,223334.py,223334.ConfigSchema:::223334.py
Class,223336.CredentialsSchema.Default,claude-4-5-haiku/223336.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,223336.py,223336.CredentialsSchema.Default:::223336.py
Class,223336.CredentialsSchema.Profile,claude-4-5-haiku/223336.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,223336.py,223336.CredentialsSchema.Profile:::223336.py
Class,223336.CredentialsSchema,claude-4-5-haiku/223336.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,11.0,1.0,7.0,5.0,2.0,3.0,,,5.0,3.0,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,223336.py,223336.CredentialsSchema:::223336.py
Class,223337.Options,claude-4-5-haiku/223337.py,4.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,37.0,1.0,39.0,39.0,220.0,43.0,137.0,83.0,59.0,40.0,,,103.0,49.0,59.0,,,,,,4.0,4.0,4.0,4.0,1.0,0.0,2.0,0.29,48.0,48.0,49.0,49.0,39.0,223337.py,223337.Options:::223337.py
Class,223342.PageInfo,claude-4-5-haiku/223342.py,7.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,,,,,5.0,2.0,6.0,6.0,53.0,11.0,35.0,17.0,26.0,7.0,,,29.0,15.0,22.0,,,,,,3.0,3.0,4.0,4.0,3.0,0.0,2.0,0.2,10.0,10.0,14.0,14.0,8.0,223342.py,223342.PageInfo:::223342.py
Class,223343.RateLimitsInfo,claude-4-5-haiku/223343.py,10.0,1.0,8.0,1.0,3.0,3.0,4.0,4.0,1.0,0.0,3.0,0.0,0.0,,,,,2.0,3.0,4.0,4.0,49.0,9.0,36.0,13.0,29.0,4.0,,,30.0,11.0,25.0,,,,,,8.0,8.0,11.0,11.0,1.0,0.0,1.0,0.11,12.0,12.0,15.0,15.0,4.0,223343.py,223343.RateLimitsInfo:::223343.py
Class,223354.DiscoveredHueBridge,claude-4-5-haiku/223354.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,9.0,1.0,7.0,5.0,6.0,1.0,,,7.0,5.0,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,223354.py,223354.DiscoveredHueBridge:::223354.py
Class,223362.HueBridgeV1,claude-4-5-haiku/223362.py,6.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,,,,,13.0,10.0,13.0,13.0,102.0,19.0,63.0,39.0,42.0,20.0,,,56.0,31.0,42.0,,,,,,2.0,2.0,3.0,3.0,1.0,0.0,1.0,0.32,15.0,15.0,16.0,16.0,13.0,223362.py,223362.HueBridgeV1:::223362.py
Class,223364.Config,claude-4-5-haiku/223364.py,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,,,,,9.0,2.0,9.0,9.0,49.0,9.0,27.0,19.0,10.0,13.0,,,20.0,12.0,10.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.48,9.0,9.0,9.0,9.0,9.0,223364.py,223364.Config:::223364.py
Class,223365.Group,claude-4-5-haiku/223365.py,7.0,0.0,6.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,,,,,9.0,3.0,9.0,9.0,84.0,11.0,59.0,21.0,42.0,14.0,,,52.0,14.0,42.0,,,,,,16.0,16.0,16.0,16.0,1.0,0.0,1.0,0.24,24.0,24.0,24.0,24.0,9.0,223365.py,223365.Group:::223365.py
Class,223369.Light,claude-4-5-haiku/223369.py,5.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,,,,,14.0,3.0,14.0,14.0,96.0,16.0,72.0,31.0,45.0,8.0,,,60.0,19.0,45.0,,,,,,15.0,15.0,15.0,15.0,1.0,0.0,1.0,0.11,28.0,28.0,28.0,28.0,14.0,223369.py,223369.Light:::223369.py
Class,223371.Scene,claude-4-5-haiku/223371.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,10.0,3.0,10.0,10.0,43.0,10.0,32.0,23.0,12.0,1.0,,,23.0,14.0,12.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.03,10.0,10.0,10.0,10.0,10.0,223371.py,223371.Scene:::223371.py
Class,223408.EventStream,claude-4-5-haiku/223408.py,14.0,1.0,10.0,2.0,4.0,4.0,4.0,4.0,2.0,0.0,6.0,0.0,0.0,,,,,12.0,11.0,12.0,12.0,191.0,25.0,137.0,40.0,120.0,29.0,,,131.0,36.0,117.0,,,,,,10.0,10.0,11.0,11.0,6.0,0.0,6.0,0.21,53.0,53.0,55.0,55.0,25.0,223408.py,223408.EventStream:::223408.py
Class,223433.BehaviorInstanceMetadata,claude-4-5-haiku/223433.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,15.0,1.0,13.0,13.0,12.0,1.0,,,13.0,13.0,12.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,223433.py,223433.BehaviorInstanceMetadata:::223433.py
Class,223441.BehaviorScriptMetadata,claude-4-5-haiku/223441.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,12.0,1.0,10.0,10.0,9.0,1.0,,,10.0,10.0,9.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,223441.py,223441.BehaviorScriptMetadata:::223441.py
Class,223443.TimeZone,claude-4-5-haiku/223443.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,7.0,1.0,5.0,3.0,4.0,1.0,,,5.0,3.0,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,223443.py,223443.TimeZone:::223443.py
Class,223447.ButtonFeature,claude-4-5-haiku/223447.py,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,2.0,0.0,2.0,2.0,14.0,3.0,8.0,6.0,3.0,3.0,,,6.0,4.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.38,2.0,2.0,2.0,2.0,2.0,223447.py,223447.ButtonFeature:::223447.py
Class,223450.CameraMotion,claude-4-5-haiku/223450.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,13.0,1.0,8.0,1.0,7.0,4.0,,,8.0,1.0,7.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,223450.py,223450.CameraMotion:::223450.py
Class,223452.Contact,claude-4-5-haiku/223452.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,13.0,1.0,8.0,7.0,7.0,4.0,,,8.0,7.0,7.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,223452.py,223452.Contact:::223452.py
Class,223456.Device,claude-4-5-haiku/223456.py,9.0,0.0,8.0,1.0,4.0,4.0,4.0,4.0,1.0,0.0,2.0,0.0,0.0,,,,,2.0,0.0,2.0,2.0,30.0,2.0,22.0,11.0,17.0,6.0,,,20.0,9.0,17.0,,,,,,4.0,4.0,4.0,4.0,1.0,0.0,3.0,0.27,8.0,8.0,8.0,8.0,2.0,223456.py,223456.Device:::223456.py
Class,223459.DeviceMetaDataPut,claude-4-5-haiku/223459.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,8.0,1.0,6.0,6.0,5.0,1.0,,,6.0,6.0,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,223459.py,223459.DeviceMetaDataPut:::223459.py
Class,223463.DevicePower,claude-4-5-haiku/223463.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,11.0,1.0,6.0,2.0,5.0,4.0,,,6.0,2.0,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,223463.py,223463.DevicePower:::223463.py
Class,223464.PowerState,claude-4-5-haiku/223464.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,9.0,1.0,7.0,1.0,6.0,1.0,,,7.0,1.0,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,223464.py,223464.PowerState:::223464.py
Class,223466.SegmentationProperties,claude-4-5-haiku/223466.py,7.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,1.0,0.0,2.0,2.0,27.0,3.0,17.0,7.0,13.0,7.0,,,8.0,6.0,5.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.41,2.0,2.0,2.0,2.0,2.0,223466.py,223466.SegmentationProperties:::223466.py
Class,223470.EntertainmentConfigurationMetaData,claude-4-5-haiku/223470.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,13.0,1.0,11.0,11.0,10.0,1.0,,,11.0,11.0,10.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,223470.py,223470.EntertainmentConfigurationMetaData:::223470.py
Class,223476.ServiceLocation,claude-4-5-haiku/223476.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,7.0,1.0,5.0,5.0,4.0,1.0,,,5.0,5.0,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,223476.py,223476.ServiceLocation:::223476.py
Class,223477.StreamingProxy,claude-4-5-haiku/223477.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,11.0,1.0,9.0,9.0,8.0,1.0,,,9.0,9.0,8.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,223477.py,223477.StreamingProxy:::223477.py
Class,223480.AlertFeature,claude-4-5-haiku/223480.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,9.0,1.0,7.0,6.0,6.0,1.0,,,7.0,6.0,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,223480.py,223480.AlertFeature:::223480.py
Class,223481.AlertFeaturePut,claude-4-5-haiku/223481.py,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,8.0,2.0,4.0,3.0,2.0,2.0,,,4.0,3.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,223481.py,223481.AlertFeaturePut:::223481.py
Class,223490.ColorTemperatureFeaturePut,claude-4-5-haiku/223490.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,,,2.0,2.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,223490.py,223490.ColorTemperatureFeaturePut:::223490.py
Class,223500.EffectsFeature,claude-4-5-haiku/223500.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,9.0,1.0,4.0,4.0,3.0,4.0,,,4.0,4.0,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,223500.py,223500.EffectsFeature:::223500.py
Class,223506.GradientPoint,claude-4-5-haiku/223506.py,8.0,0.0,8.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,14.0,2.0,11.0,3.0,9.0,1.0,,,11.0,3.0,9.0,,,,,,5.0,5.0,5.0,5.0,5.0,0.0,2.0,0.09,5.0,5.0,5.0,5.0,5.0,223506.py,223506.GradientPoint:::223506.py
Class,223508.MirekSchema,claude-4-5-haiku/223508.py,20.0,2.0,17.0,1.0,11.0,11.0,11.0,11.0,3.0,0.0,4.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,23.0,3.0,18.0,4.0,16.0,2.0,,,15.0,4.0,13.0,,,,,,11.0,11.0,11.0,11.0,3.0,0.0,3.0,0.11,11.0,11.0,11.0,11.0,3.0,223508.py,223508.MirekSchema:::223508.py
Class,223510.MotionSensingFeature,claude-4-5-haiku/223510.py,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,12.0,1.0,6.0,5.0,3.0,5.0,,,5.0,4.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.83,1.0,1.0,1.0,1.0,1.0,223510.py,223510.MotionSensingFeature:::223510.py
Class,223511.MotionSensingFeatureSensitivity,claude-4-5-haiku/223511.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,8.0,1.0,3.0,1.0,2.0,4.0,,,3.0,1.0,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,223511.py,223511.MotionSensingFeatureSensitivity:::223511.py
Class,223514.OnFeature,claude-4-5-haiku/223514.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,223514.py,223514.OnFeature:::223514.py
Class,223516.PaletteFeatureColor,claude-4-5-haiku/223516.py,9.0,0.0,9.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,17.0,2.0,14.0,3.0,12.0,1.0,,,14.0,3.0,12.0,,,,,,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.07,5.0,5.0,5.0,5.0,5.0,223516.py,223516.PaletteFeatureColor:::223516.py
Class,223517.PaletteFeatureColorTemperature,claude-4-5-haiku/223517.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,6.0,1.0,4.0,1.0,3.0,1.0,,,4.0,1.0,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,223517.py,223517.PaletteFeatureColorTemperature:::223517.py
Class,223518.Position,claude-4-5-haiku/223518.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,8.0,0.0,4.0,1.0,3.0,4.0,,,4.0,1.0,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,223518.py,223518.Position:::223518.py
Class,223532.SignalingFeature,claude-4-5-haiku/223532.py,3.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,,,,,5.0,0.0,5.0,5.0,32.0,6.0,21.0,8.0,15.0,5.0,,,21.0,8.0,15.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.24,7.0,7.0,7.0,7.0,5.0,223532.py,223532.SignalingFeature:::223532.py
Class,223533.SignalingFeaturePut,claude-4-5-haiku/223533.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,,,2.0,2.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,223533.py,223533.SignalingFeaturePut:::223533.py
Class,223534.SignalingFeatureStatus,claude-4-5-haiku/223534.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,6.0,1.0,4.0,4.0,3.0,1.0,,,4.0,4.0,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,223534.py,223534.SignalingFeatureStatus:::223534.py
Class,223541.GroupedLight,claude-4-5-haiku/223541.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,22.0,1.0,17.0,16.0,16.0,4.0,,,17.0,16.0,16.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,223541.py,223541.GroupedLight:::223541.py
Class,223547.Light,claude-4-5-haiku/223547.py,4.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,,,,,7.0,0.0,7.0,7.0,64.0,7.0,46.0,15.0,31.0,11.0,,,39.0,8.0,31.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.24,10.0,10.0,10.0,10.0,7.0,223547.py,223547.Light:::223547.py
