Kind,Name,File,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential
Function,"356.HuggingfaceTokenizer.__init__",claude-4-5-haiku/356.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,5,3,0,1,0,5,5,3,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"356.HuggingfaceTokenizer._clean",claude-4-5-haiku/356.py,,,,,,,,,,,,,,,,,,,,,,8,0,8,2,6,0,1,0,8,2,6,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"356.py",claude-4-5-haiku/356.py,9,1,8,0,2,2,2,2,1,,,,,1,3,,3,,,,,31,5,26,10,20,0,0,0,19,10,13,0,0,0,0,0,4,4,4,4,1,,1,0.00,6,6,6,6,3
Class,"357.ThreatMapping",claude-4-5-haiku/357.py,45,10,27,8,1,1,1,1,1,0,2,0,0,,,,,0,0,1,1,49,11,29,9,25,9,,,9,8,6,,,,,,1,1,1,1,1,0,0,0.31,1,1,1,1,1
Function,"357.ThreatMapping.get_threat_mapping",claude-4-5-haiku/357.py,,,,,,,,,,,,,,,,,,,,,,45,10,27,7,25,8,1,0,8,7,6,1,1,1,1,1,,,,,,,0,0.30,,,,,
Module File,"357.py",claude-4-5-haiku/357.py,45,10,27,8,1,1,1,1,1,,,,,1,1,,1,,,,,53,13,31,11,25,9,0,0,11,10,6,0,0,0,0,0,1,1,1,1,1,,0,0.29,1,1,1,1,1
Class,"358.QuantizationConfig",claude-4-5-haiku/358.py,13,0,13,0,2,2,2,2,1,0,2,0,0,,,,,4,15,5,5,115,6,66,40,41,43,,,25,21,19,,,,,,5,5,5,5,1,0,0,0.65,9,9,10,10,5
Function,"358.QuantizationConfig.__init__",claude-4-5-haiku/358.py,,,,,,,,,,,,,,,,,,,,,,37,0,37,33,19,0,1,0,16,16,15,5,5,5,5,1,,,,,,,0,0.00,,,,,
Function,"358.QuantizationConfig.__post_init__",claude-4-5-haiku/358.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"358.QuantizationConfig.__str__",claude-4-5-haiku/358.py,,,,,,,,,,,,,,,,,,,,,,20,0,20,1,19,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"358.QuantizationConfig.quantization_type_str",claude-4-5-haiku/358.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"358.QuantizationConfig.use_symmetric_calibration-getter",claude-4-5-haiku/358.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,2,2,1,,,,,,,0,0.00,,,,,
Module File,"358.py",claude-4-5-haiku/358.py,13,0,13,0,2,2,2,2,1,,,,,1,5,,5,,,,,115,6,66,40,41,43,0,0,25,21,19,0,0,0,0,0,5,5,5,5,1,,0,0.65,9,9,10,10,5
Class,"359.AdminPanelModule",claude-4-5-haiku/359.py,53,7,46,1,3,3,3,3,1,0,2,0,0,,,,,2,5,2,2,110,16,92,15,89,2,,,24,15,21,,,,,,4,4,5,5,1,0,2,0.02,5,5,6,6,2
Function,"359.AdminPanelModule.__init__",claude-4-5-haiku/359.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,6,5,0,1,0,6,6,5,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"359.AdminPanelModule.scan",claude-4-5-haiku/359.py,,,,,,,,,,,,,,,,,,,,,,100,14,85,8,84,1,6,1,17,8,16,4,4,5,5,1,,,,,,,2,0.01,,,,,
Module File,"359.py",claude-4-5-haiku/359.py,53,7,46,1,3,3,3,3,1,,,,,1,2,,2,,,,,115,18,95,18,89,2,0,0,27,18,21,0,0,0,0,0,4,4,5,5,1,,2,0.02,5,5,6,6,2
Class,"36.Solution",claude-4-5-haiku/36.py,6,0,6,0,3,3,3,3,3,0,4,0,0,,,,,1,0,1,1,8,1,7,3,5,0,,,7,3,5,,,,,,3,3,3,3,3,0,2,0.00,3,3,3,3,3
Function,"36.Solution.can_attend_meetings",claude-4-5-haiku/36.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,2,5,0,3,0,6,2,5,3,3,3,3,3,,,,,,,2,0.00,,,,,
Module File,"36.py",claude-4-5-haiku/36.py,6,0,6,0,3,3,3,3,3,,,,,1,1,,1,,,,,8,1,7,3,5,0,0,0,7,3,5,0,0,0,0,0,3,3,3,3,3,,2,0.00,3,3,3,3,3
Class,"360.TokenListsResourceWithRawResponse",claude-4-5-haiku/360.py,14,1,12,0,1,1,1,1,1,0,1,0,0,,,,,6,1,6,6,88,13,75,41,42,0,,,20,15,13,,,,,,1,1,1,1,1,0,0,0.00,6,6,6,6,6
Function,"360.TokenListsResourceWithRawResponse.__init__",claude-4-5-haiku/360.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,1,0,1,0,2,2,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"360.TokenListsResourceWithRawResponse.create",claude-4-5-haiku/360.py,,,,,,,,,,,,,,,,,,,,,,22,2,20,10,12,0,1,0,4,3,3,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"360.TokenListsResourceWithRawResponse.delete",claude-4-5-haiku/360.py,,,,,,,,,,,,,,,,,,,,,,11,1,10,6,5,0,1,0,3,2,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"360.TokenListsResourceWithRawResponse.list",claude-4-5-haiku/360.py,,,,,,,,,,,,,,,,,,,,,,11,1,10,5,6,0,1,0,3,2,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"360.TokenListsResourceWithRawResponse.retrieve",claude-4-5-haiku/360.py,,,,,,,,,,,,,,,,,,,,,,12,1,11,6,6,0,1,0,3,2,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"360.TokenListsResourceWithRawResponse.update",claude-4-5-haiku/360.py,,,,,,,,,,,,,,,,,,,,,,23,2,21,11,12,0,1,0,4,3,3,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"360.py",claude-4-5-haiku/360.py,14,1,12,0,1,1,1,1,1,,,,,1,6,,6,,,,,88,13,75,41,42,0,0,0,20,15,13,0,0,0,0,0,1,1,1,1,1,,0,0.00,6,6,6,6,6
Class,"361.WorkerRunData",claude-4-5-haiku/361.py,3,0,3,0,1,1,1,1,1,0,0,0,0,,,,,3,2,3,3,13,2,11,7,6,0,,,10,6,6,,,,,,2,2,2,2,1,0,1,0.00,4,4,4,4,3
Function,"361.WorkerRunData.__init__",claude-4-5-haiku/361.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,3,2,0,1,0,3,3,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"361.WorkerRunData._to_print_key",claude-4-5-haiku/361.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,1,3,0,2,0,4,1,3,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"361.WorkerRunData.stopped-getter",claude-4-5-haiku/361.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"361.py",claude-4-5-haiku/361.py,3,0,3,0,1,1,1,1,1,,,,,1,3,,3,,,,,13,2,11,7,6,0,0,0,10,6,6,0,0,0,0,0,2,2,2,2,1,,1,0.00,4,4,4,4,3
Class,"362.AsyncSearchResourceWithRawResponse",claude-4-5-haiku/362.py,2,0,2,0,1,1,1,1,1,0,0,0,0,,,,,2,1,2,2,8,2,6,5,2,0,,,5,4,2,,,,,,1,1,1,1,1,0,0,0.00,2,2,2,2,2
Function,"362.AsyncSearchResourceWithRawResponse.__init__",claude-4-5-haiku/362.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,1,0,1,0,2,2,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"362.AsyncSearchResourceWithRawResponse.trending",claude-4-5-haiku/362.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"362.py",claude-4-5-haiku/362.py,2,0,2,0,1,1,1,1,1,,,,,1,2,,2,,,,,8,2,6,5,2,0,0,0,5,4,2,0,0,0,0,0,1,1,1,1,1,,0,0.00,2,2,2,2,2
Class,"363.BaseTool",claude-4-5-haiku/363.py,2,0,2,0,1,1,1,1,1,0,1,0,0,,,,,2,1,2,2,7,2,5,4,2,0,,,5,4,2,,,,,,1,1,1,1,1,0,0,0.00,2,2,2,2,2
Function,"363.BaseTool.__init__",claude-4-5-haiku/363.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,1,0,1,0,2,2,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"363.BaseTool.run",claude-4-5-haiku/363.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"363.py",claude-4-5-haiku/363.py,2,0,2,0,1,1,1,1,1,,,,,1,2,,2,,,,,7,2,5,4,2,0,0,0,5,4,2,0,0,0,0,0,1,1,1,1,1,,0,0.00,2,2,2,2,2
Class,"364.ExecutionState",claude-4-5-haiku/364.py,2,0,2,0,1,1,1,1,1,0,0,0,0,,,,,1,0,1,1,5,1,3,2,1,1,,,3,2,1,,,,,,1,1,1,1,1,0,0,0.33,1,1,1,1,1
Function,"364.ExecutionState.__post_init__",claude-4-5-haiku/364.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"364.py",claude-4-5-haiku/364.py,2,0,2,0,1,1,1,1,1,,,,,1,1,,1,,,,,5,1,3,2,1,1,0,0,3,2,1,0,0,0,0,0,1,1,1,1,1,,0,0.33,1,1,1,1,1
Class,"365.SessionManager",claude-4-5-haiku/365.py,7,0,7,0,1,1,1,1,1,0,5,0,0,,,,,1,6,1,1,26,2,8,8,6,16,,,8,8,6,,,,,,1,1,1,1,1,0,0,2.00,1,1,1,1,1
Function,"365.SessionManager.__init__",claude-4-5-haiku/365.py,,,,,,,,,,,,,,,,,,,,,,7,0,7,7,6,0,1,0,7,7,6,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"365.py",claude-4-5-haiku/365.py,7,0,7,0,1,1,1,1,1,,,,,1,1,,1,,,,,26,2,8,8,6,16,0,0,8,8,6,0,0,0,0,0,1,1,1,1,1,,0,2.00,1,1,1,1,1
Class,"366.DummySpanExporter",claude-4-5-haiku/366.py,2,0,2,0,1,1,1,1,1,0,0,0,0,,,,,0,0,2,2,10,2,7,5,2,1,,,5,3,2,,,,,,1,1,1,1,1,0,0,0.14,2,2,2,2,2
Function,"366.DummySpanExporter.export",claude-4-5-haiku/366.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"366.DummySpanExporter.shutdown",claude-4-5-haiku/366.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"366.py",claude-4-5-haiku/366.py,2,0,2,0,1,1,1,1,1,,,,,1,2,,2,,,,,10,2,7,5,2,1,0,0,5,3,2,0,0,0,0,0,1,1,1,1,1,,0,0.14,2,2,2,2,2
Class,"367.ReduceScatter2DContext",claude-4-5-haiku/367.py,4,0,4,0,1,1,1,1,1,0,1,0,0,,,,,15,8,15,15,78,14,64,34,38,0,,,54,24,38,,,,,,5,5,5,5,1,0,1,0.00,21,21,21,21,15
Function,"367.ReduceScatter2DContext.__init__",claude-4-5-haiku/367.py,,,,,,,,,,,,,,,,,,,,,,9,0,9,9,8,0,1,0,9,9,8,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"367.ReduceScatter2DContext.__post_init__",claude-4-5-haiku/367.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,1,3,0,1,0,4,1,3,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"367.ReduceScatter2DContext.finalize",claude-4-5-haiku/367.py,,,,,,,,,,,,,,,,,,,,,,12,0,12,1,11,0,16,1,12,1,11,5,5,5,5,1,,,,,,,1,0.00,,,,,
Function,"367.ReduceScatter2DContext.get_scatter_bufs_and_signal_for_each_node",claude-4-5-haiku/367.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,1,5,0,4,1,6,1,5,3,3,3,3,1,,,,,,,1,0.00,,,,,
Function,"367.ReduceScatter2DContext.num_rs_sms-getter",claude-4-5-haiku/367.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"367.ReduceScatter2DContext.num_rs_sms-setter",claude-4-5-haiku/367.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"367.ReduceScatter2DContext.reset_barriers",claude-4-5-haiku/367.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"367.ReduceScatter2DContext.symm_p2p_buf-getter",claude-4-5-haiku/367.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"367.ReduceScatter2DContext.symm_p2p_buf-setter",claude-4-5-haiku/367.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"367.ReduceScatter2DContext.symm_rs_per_node_buf-getter",claude-4-5-haiku/367.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"367.ReduceScatter2DContext.symm_rs_per_node_buf-setter",claude-4-5-haiku/367.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"367.ReduceScatter2DContext.symm_rs_per_node_signal_buf-getter",claude-4-5-haiku/367.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"367.ReduceScatter2DContext.symm_rs_per_node_signal_buf-setter",claude-4-5-haiku/367.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"367.ReduceScatter2DContext.symm_scatter_signal_buf-getter",claude-4-5-haiku/367.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"367.ReduceScatter2DContext.symm_scatter_signal_buf-setter",claude-4-5-haiku/367.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"367.py",claude-4-5-haiku/367.py,4,0,4,0,1,1,1,1,1,,,,,1,15,,15,,,,,78,14,64,34,38,0,0,0,54,24,38,0,0,0,0,0,5,5,5,5,1,,1,0.00,21,21,21,21,15
Class,"368.EmbeddingStoreItem",claude-4-5-haiku/368.py,5,0,5,0,1,1,1,1,1,0,3,0,0,,,,,2,3,2,2,14,2,11,6,8,1,,,7,6,4,,,,,,1,1,1,1,1,0,0,0.09,2,2,2,2,2
Function,"368.EmbeddingStoreItem.__init__",claude-4-5-haiku/368.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,4,3,0,1,0,4,4,3,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"368.EmbeddingStoreItem.to_dict",claude-4-5-haiku/368.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,1,5,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"368.py",claude-4-5-haiku/368.py,5,0,5,0,1,1,1,1,1,,,,,1,2,,2,,,,,14,2,11,6,8,1,0,0,7,6,4,0,0,0,0,0,1,1,1,1,1,,0,0.09,2,2,2,2,2
Class,"369.BranchManager",claude-4-5-haiku/369.py,12,2,9,1,2,2,2,2,1,0,4,0,0,,,,,9,3,9,9,115,24,79,27,69,12,,,64,23,54,,,,,,4,4,5,5,3,0,2,0.15,19,19,20,20,11
Function,"369.BranchManager.__init__",claude-4-5-haiku/369.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,4,3,0,1,0,4,4,3,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"369.BranchManager._find_repo_root",claude-4-5-haiku/369.py,,,,,,,,,,,,,,,,,,,,,,9,0,8,2,7,1,1,0,3,2,2,1,1,1,1,1,,,,,,,0,0.13,,,,,
Function,"369.BranchManager._run_git_command",claude-4-5-haiku/369.py,,,,,,,,,,,,,,,,,,,,,,9,0,8,2,7,1,1,0,3,2,2,1,1,1,1,1,,,,,,,0,0.13,,,,,
Function,"369.BranchManager.bump_version",claude-4-5-haiku/369.py,,,,,,,,,,,,,,,,,,,,,,20,5,12,3,11,3,8,1,12,2,11,4,4,5,5,1,,,,,,,1,0.25,,,,,
Function,"369.BranchManager.create_version_tag",claude-4-5-haiku/369.py,,,,,,,,,,,,,,,,,,,,,,13,2,10,3,9,1,4,1,10,2,9,3,3,3,3,1,,,,,,,1,0.10,,,,,
Function,"369.BranchManager.get_current_branch",claude-4-5-haiku/369.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"369.BranchManager.get_version_from_pyproject",claude-4-5-haiku/369.py,,,,,,,,,,,,,,,,,,,,,,16,4,11,4,10,1,8,1,11,3,10,4,4,4,4,3,,,,,,,1,0.09,,,,,
Function,"369.BranchManager.save_state",claude-4-5-haiku/369.py,,,,,,,,,,,,,,,,,,,,,,12,2,9,3,8,1,1,0,5,2,4,1,1,1,1,1,,,,,,,1,0.11,,,,,
Function,"369.BranchManager.show_status",claude-4-5-haiku/369.py,,,,,,,,,,,,,,,,,,,,,,18,2,14,4,13,2,3,0,13,4,12,3,3,3,3,1,,,,,,,2,0.14,,,,,
Module File,"369.py",claude-4-5-haiku/369.py,12,2,9,1,2,2,2,2,1,,,,,1,9,,9,,,,,123,26,85,33,69,12,0,0,70,29,54,0,0,0,0,0,4,4,5,5,3,,2,0.14,19,19,20,20,11
Class,"37.WorkflowRun",claude-4-5-haiku/37.py,5,0,3,2,1,1,2,2,1,0,4,0,0,,,,,9,5,9,9,67,11,36,21,20,20,,,25,15,15,,,,,,3,3,6,6,1,0,1,0.56,12,12,16,16,9
Function,"37.WorkflowRun.__eq__",claude-4-5-haiku/37.py,,,,,,,,,,,,,,,,,,,,,,9,0,8,1,7,1,2,0,4,1,3,2,2,6,6,1,,,,,,,1,0.13,,,,,
Function,"37.WorkflowRun.__hash__",claude-4-5-haiku/37.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"37.WorkflowRun.__init__",claude-4-5-haiku/37.py,,,,,,,,,,,,,,,,,,,,,,16,1,7,7,5,8,1,0,6,6,5,3,3,3,3,1,,,,,,,0,1.14,,,,,
Function,"37.WorkflowRun.__repr__",claude-4-5-haiku/37.py,,,,,,,,,,,,,,,,,,,,,,4,0,3,1,2,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.33,,,,,
Function,"37.WorkflowRun.context-getter",claude-4-5-haiku/37.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"37.WorkflowRun.metadata-getter",claude-4-5-haiku/37.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"37.WorkflowRun.run_id-getter",claude-4-5-haiku/37.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"37.WorkflowRun.status-getter",claude-4-5-haiku/37.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"37.WorkflowRun.workflow_id-getter",claude-4-5-haiku/37.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Module File,"37.py",claude-4-5-haiku/37.py,5,0,3,2,1,1,2,2,1,,,,,1,9,,9,,,,,67,11,36,21,20,20,0,0,25,15,15,0,0,0,0,0,3,3,6,6,1,,1,0.56,12,12,16,16,9
Class,"370.FilesystemSandbox",claude-4-5-haiku/370.py,6,0,5,1,2,2,2,2,1,0,4,0,0,,,,,7,1,7,7,52,9,33,14,25,10,,,32,14,24,,,,,,2,2,3,3,1,0,1,0.30,11,11,12,12,7
Function,"370.FilesystemSandbox.__init__",claude-4-5-haiku/370.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,2,5,0,2,0,5,2,4,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"370.FilesystemSandbox.cleanup",claude-4-5-haiku/370.py,,,,,,,,,,,,,,,,,,,,,,4,0,3,1,2,1,2,0,3,1,2,2,2,2,2,1,,,,,,,1,0.33,,,,,
Function,"370.FilesystemSandbox.create_safe_path",claude-4-5-haiku/370.py,,,,,,,,,,,,,,,,,,,,,,9,2,6,3,5,1,2,0,6,3,5,2,2,2,2,1,,,,,,,1,0.17,,,,,
Function,"370.FilesystemSandbox.ensure_safe_directory",claude-4-5-haiku/370.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"370.FilesystemSandbox.get_sandbox_root",claude-4-5-haiku/370.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"370.FilesystemSandbox.is_path_safe",claude-4-5-haiku/370.py,,,,,,,,,,,,,,,,,,,,,,9,0,8,4,7,1,2,0,8,4,7,2,2,3,3,1,,,,,,,1,0.13,,,,,
Function,"370.FilesystemSandbox.sanitize_path",claude-4-5-haiku/370.py,,,,,,,,,,,,,,,,,,,,,,9,0,5,1,4,4,1,0,5,1,4,1,1,1,1,1,,,,,,,0,0.80,,,,,
Module File,"370.py",claude-4-5-haiku/370.py,6,0,5,1,2,2,2,2,1,,,,,1,7,,7,,,,,58,11,37,18,25,10,0,0,36,18,24,0,0,0,0,0,2,2,3,3,1,,1,0.27,11,11,12,12,7
Class,"371.SeedEXState",claude-4-5-haiku/371.py,8,1,6,1,1,1,1,1,1,0,4,0,0,,,,,11,3,11,11,101,24,66,28,54,11,,,50,28,38,,,,,,3,3,3,3,3,0,2,0.17,16,16,16,16,13
Function,"371.SeedEXState.__init__",claude-4-5-haiku/371.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,4,3,0,1,0,4,4,3,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"371.SeedEXState.analyze_with_claude",claude-4-5-haiku/371.py,,,,,,,,,,,,,,,,,,,,,,8,0,7,2,6,1,1,0,3,2,2,1,1,1,1,1,,,,,,,0,0.14,,,,,
Function,"371.SeedEXState.compare_states",claude-4-5-haiku/371.py,,,,,,,,,,,,,,,,,,,,,,13,3,9,4,8,1,1,0,5,4,4,1,1,1,1,1,,,,,,,0,0.11,,,,,
Function,"371.SeedEXState.get_recommendation",claude-4-5-haiku/371.py,,,,,,,,,,,,,,,,,,,,,,9,2,6,3,5,1,2,0,6,3,5,2,2,2,2,1,,,,,,,1,0.17,,,,,
Function,"371.SeedEXState.get_state",claude-4-5-haiku/371.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"371.SeedEXState.get_state_description",claude-4-5-haiku/371.py,,,,,,,,,,,,,,,,,,,,,,9,2,6,3,5,1,2,0,6,3,5,2,2,2,2,1,,,,,,,1,0.17,,,,,
Function,"371.SeedEXState.parse_state_from_text",claude-4-5-haiku/371.py,,,,,,,,,,,,,,,,,,,,,,26,5,20,5,19,1,3,0,12,5,11,3,3,3,3,3,,,,,,,2,0.05,,,,,
Function,"371.SeedEXState.reset_state",claude-4-5-haiku/371.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"371.SeedEXState.set_state",claude-4-5-haiku/371.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"371.SeedEXState.update_state",claude-4-5-haiku/371.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"371.SeedEXState.validate_state",claude-4-5-haiku/371.py,,,,,,,,,,,,,,,,,,,,,,7,1,5,2,4,1,2,0,5,2,4,2,2,2,2,1,,,,,,,1,0.20,,,,,
Module File,"371.py",claude-4-5-haiku/371.py,9,1,6,1,2,2,2,2,1,,,,,1,12,,11,,,,,136,35,90,35,75,11,2,0,74,35,59,2,2,2,2,1,3,3,3,3,3,,2,0.12,18,18,18,18,14
Class,"372.AgentsDesignDesignNodeTemplates",claude-4-5-haiku/372.py,15,2,13,0,1,1,1,1,1,0,1,0,0,,,,,0,0,5,5,87,15,71,11,60,1,,,11,6,5,,,,,,1,1,1,1,1,0,0,0.01,5,5,5,5,5
Function,"372.AgentsDesignDesignNodeTemplates.get_design_en",claude-4-5-haiku/372.py,,,,,,,,,,,,,,,,,,,,,,15,2,13,1,12,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"372.AgentsDesignDesignNodeTemplates.get_design_es",claude-4-5-haiku/372.py,,,,,,,,,,,,,,,,,,,,,,15,2,13,1,12,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"372.AgentsDesignDesignNodeTemplates.get_design_fr",claude-4-5-haiku/372.py,,,,,,,,,,,,,,,,,,,,,,15,2,13,1,12,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"372.AgentsDesignDesignNodeTemplates.get_design_ja",claude-4-5-haiku/372.py,,,,,,,,,,,,,,,,,,,,,,15,2,13,1,12,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
